,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
783,54725,Q495571,P264,Q50595,P112,Q490938,T.O.P,YG Entertainment,Yang Hyun-suk,['Choi Seung-hyun'],"['Y.G Entertainment Inc.', 'YG', 'YGENT']","['Yang Hyun Suk', 'Yang Hyun-Suk']",human,record label,record label,founded by,human,607.0,1726.0,541.0,the record label of {},the founder of {},the founder of the record label of T.O.P is,True,True,False,False,False
768,54727,Q496170,P264,Q50595,P112,Q490938,Sandara Park,YG Entertainment,Yang Hyun-suk,"['Dara', 'Darong', 'Krung-krung', 'Sandy Park']","['Y.G Entertainment Inc.', 'YG', 'YGENT']","['Yang Hyun Suk', 'Yang Hyun-Suk']",human,record label,record label,founded by,human,496.0,1726.0,541.0,the record label of {},the founder of {},the founder of the record label of Sandara Park is,True,True,False,False,False
752,54808,Q270340,P264,Q311439,P740,Q1726,Eleni Karaindrou,ECM Records,Munich,['Karaindrou'],"['ECM', 'Editions of Contemporary Music']","['Minga', 'München', 'Munchen', 'Münich', 'Monachium', 'Muenchen']",human,record label,record label,location of formation,city,34.0,92.0,3182.0,the record label of {},the location of formation of {},the location of formation of the record label of Eleni Karaindrou is,True,True,False,False,False
775,54816,Q374479,P264,Q311439,P740,Q1726,Dewey Redman,ECM Records,Munich,['Walter Dewey Redman'],"['ECM', 'Editions of Contemporary Music']","['Minga', 'München', 'Munchen', 'Münich', 'Monachium', 'Muenchen']",human,record label,record label,location of formation,city,43.0,92.0,3182.0,the record label of {},the location of formation of {},the location of formation of the record label of Dewey Redman is,True,True,False,False,False
756,54833,Q504337,P264,Q311439,P740,Q1726,Andrew Cyrille,ECM Records,Munich,['Andrew Charles Cyrille'],"['ECM', 'Editions of Contemporary Music']","['Minga', 'München', 'Munchen', 'Münich', 'Monachium', 'Muenchen']",human,record label,record label,location of formation,city,14.0,92.0,3182.0,the record label of {},the location of formation of {},the location of formation of the record label of Andrew Cyrille is,True,True,False,False,False
781,54944,Q186351,P264,Q885833,P159,Q30,Jacky Terrasson,Blue Note,United States of America,['Jacques-Laurent Terrasson'],"['Blue Note Records', 'LC 00133', 'LC 0133']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",human,record label,record label,headquarters location,country,24.0,223.0,43712.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Jacky Terrasson is,True,True,False,False,False
749,55015,Q7027737,P264,Q10398667,P740,Q24639,Varien,Monstercat,Vancouver,"['Halo Nova', 'Nick Kaelar', 'Nick Pittsinger', 'Nikki Kaelar']","['MCAT', 'Monstercat Media', 'Monstercat Silk']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",human,record label,record label,location of formation,city,34.0,153.0,3833.0,the record label of {},the location of formation of {},the location of formation of the record label of Varien is,True,True,False,False,False
786,55019,Q19666299,P264,Q10398667,P740,Q24639,Razihel,Monstercat,Vancouver,"['Nicolò Arquilla', 'Nicolo Arquilla', 'Raizhell']","['MCAT', 'Monstercat Media', 'Monstercat Silk']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",human,record label,record label,location of formation,city,0.0,153.0,3833.0,the record label of {},the location of formation of {},the location of formation of the record label of Razihel is,True,True,False,False,False
762,55020,Q20432443,P264,Q10398667,P159,Q24639,Tristam,Monstercat,Vancouver,['Leandre Berube'],"['MCAT', 'Monstercat Media', 'Monstercat Silk']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",human,record label,record label,headquarters location,city,0.0,153.0,3833.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Tristam is,True,True,False,False,False
773,55022,Q21621253,P264,Q10398667,P159,Q24639,Ephixa,Monstercat,Vancouver,['James Leusink'],"['MCAT', 'Monstercat Media', 'Monstercat Silk']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",human,record label,record label,headquarters location,city,17.0,153.0,3833.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Ephixa is,True,True,False,False,False
750,55033,Q24286784,P264,Q10398667,P740,Q24639,Haywyre,Monstercat,Vancouver,['Martin Vogt'],"['MCAT', 'Monstercat Media', 'Monstercat Silk']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",human,record label,record label,location of formation,city,16.0,153.0,3833.0,the record label of {},the location of formation of {},the location of formation of the record label of Haywyre is,True,True,False,False,False
769,55232,Q231286,P264,Q1849138,P112,Q2079102,Emmylou Harris,Nonesuch Records,Jac Holzman,['Emmy Lou Harris'],"['LC 00286', 'LC 0286', 'Nonesuch']",['Jacob Holzman'],human,record label,record label,founded by,human,2934.0,129.0,64.0,the record label of {},the founder of {},the founder of the record label of Emmylou Harris is,True,True,False,False,False
787,55234,Q267097,P264,Q1849138,P112,Q2079102,Mandy Patinkin,Nonesuch Records,Jac Holzman,"['Mandel Bruce Patinkin', 'Mandy Bruce Patinkin']","['LC 00286', 'LC 0286', 'Nonesuch']",['Jacob Holzman'],human,record label,record label,founded by,human,4580.0,129.0,64.0,the record label of {},the founder of {},the founder of the record label of Mandy Patinkin is,True,True,False,False,False
782,55316,Q1395987,P264,Q993066,P112,Q316878,Fantômas,Ipecac Recordings,Mike Patton,['Fantomas'],['Ipecac'],['Michael Allan Patton'],musical group,record label,record label,founded by,human,257.0,64.0,1441.0,the record label of {},the founder of {},the founder of the record label of Fantômas is,True,True,False,False,False
748,55551,Q430932,P264,Q898618,P112,Q321354,Scotty Moore,Sun Records,Sam Phillips,"['Winfield Scott ""Scotty"" Moore III', 'Winfield Scott Moore III']",['Sun'],"['Samuel C. Phillips', 'Samuel Cornelius Phillips']",human,record label,record label,founded by,human,225.0,200.0,388.0,the record label of {},the founder of {},the founder of the record label of Scotty Moore is,True,True,False,False,False
774,55646,Q456922,P264,Q885233,P159,Q1297,Exene Cervenka,Bloodshot Records,Chicago,"['Christine Cervenka', 'Exene', 'Exene Cervenkova']",['Bloodshot'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",human,record label,record label,headquarters location,city,943.0,23.0,6894.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Exene Cervenka is,True,True,False,False,False
767,55658,Q2917472,P264,Q885233,P159,Q1297,Wayne Hancock,Bloodshot Records,Chicago,['Thomas Wayne Hancock III'],['Bloodshot'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",human,record label,record label,headquarters location,city,57.0,23.0,6894.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Wayne Hancock is,True,True,False,False,False
763,56133,Q75851,P264,Q180277,P159,Q64,C. C. Catch,Hansa Records,Berlin,"['Caroline Catherina Müller', 'C.C. Catch', 'C.C.Catch', 'Caroline Catherine Müller']",['Hansa (label)'],"['Berlin, Germany', 'Berlin (Germany)', 'DE-BE']",human,record label,record label,headquarters location,city,297.0,46.0,4792.0,the record label of {},the headquarters location of {},the headquarters location of the record label of C. C. Catch is,True,True,False,False,False
792,56226,Q293063,P264,Q1848933,P159,Q84,Ólöf Arnalds,One Little Independent,London,"['Ólöf', 'Oloef Arnalds']","['One Little Indian Records', 'One Little Indian', 'LC 03275', 'OLI Records', 'One Little Independent Records']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",human,record label,record label,headquarters location,city,19.0,40.0,11091.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Ólöf Arnalds is,True,True,False,False,False
758,56229,Q433447,P264,Q1848933,P159,Q84,Kelli Ali,One Little Independent,London,['Kelli Dayton'],"['One Little Indian Records', 'One Little Indian', 'LC 03275', 'OLI Records', 'One Little Independent Records']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",human,record label,record label,headquarters location,city,198.0,40.0,11091.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Kelli Ali is,True,True,False,False,False
785,56322,Q310749,P264,Q1470264,P159,Q2634,Glenn Hughes,Frontiers Music,Naples,['Glenn William Hughes'],['Frontiers Records'],"['Neapolis', 'Napoli']",human,record label,record label,headquarters location,city,435.0,22.0,2682.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Glenn Hughes is,True,True,False,False,False
746,56444,Q323379,P264,Q3699593,P159,Q23197,Hal Ketchum,Curb Records,Nashville,['Hal Michael Ketchum'],"['Asylum-Curb', 'MCG Curb']","['Nashville, Tennessee', 'Metropolitan Government of Nashville and Davidson County', 'Nashville–Davidson County', 'Nashville, TN']",human,record label,record label,headquarters location,city,143.0,74.0,3366.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Hal Ketchum is,True,True,False,False,False
745,56453,Q323379,P264,Q3699593,P112,Q669266,Hal Ketchum,Curb Records,Mike Curb,['Hal Michael Ketchum'],"['Asylum-Curb', 'MCG Curb']","['M. Charles', 'Michael ""Mike"" Curb', 'Michael Charles Curb', 'Michael Curb', 'Michael David Curb']",human,record label,record label,founded by,human,143.0,74.0,165.0,the record label of {},the founder of {},the founder of the record label of Hal Ketchum is,True,True,False,False,False
766,56455,Q741600,P264,Q3699593,P112,Q669266,Hank Williams III,Curb Records,Mike Curb,"['Hank3', 'Shelton Hank Williams']","['Asylum-Curb', 'MCG Curb']","['M. Charles', 'Michael ""Mike"" Curb', 'Michael Charles Curb', 'Michael Curb', 'Michael David Curb']",human,record label,record label,founded by,human,796.0,74.0,165.0,the record label of {},the founder of {},the founder of the record label of Hank Williams III is,True,True,False,False,False
780,56464,Q1174970,P264,Q3699593,P112,Q669266,David Kersh,Curb Records,Mike Curb,['Charles David Kersh'],"['Asylum-Curb', 'MCG Curb']","['M. Charles', 'Michael ""Mike"" Curb', 'Michael Charles Curb', 'Michael Curb', 'Michael David Curb']",human,record label,record label,founded by,human,49.0,74.0,165.0,the record label of {},the founder of {},the founder of the record label of David Kersh is,True,True,False,False,False
747,56470,Q1686273,P264,Q3699593,P159,Q23197,Jeff Carson,Curb Records,Nashville,['Jeffrey Lee Herndon'],"['Asylum-Curb', 'MCG Curb']","['Nashville, Tennessee', 'Metropolitan Government of Nashville and Davidson County', 'Nashville–Davidson County', 'Nashville, TN']",human,record label,record label,headquarters location,city,46.0,74.0,3366.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Jeff Carson is,True,True,False,False,False
751,56812,Q2577992,P264,Q553858,P112,Q1064090,Les Charlots,Disques Vogue,Charles Delaunay,['The Crazy Boys'],['LC 05271'],"['H. P. Chadel', 'H.P. Chadel']",musical group,record label,record label,founded by,human,28.0,11.0,12.0,the record label of {},the founder of {},the founder of the record label of Les Charlots is,True,True,False,False,False
535,57557,Q2972300,P1441,Q480,P50,Q5682,Cide Hamete Benengeli,Don Quixote,Miguel de Cervantes,['Benengeli'],"['Cervantes Saavedra, Miguel de, 1547-1616.', 'Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote', 'The Ingenious Gentleman Don Quixote of La Mancha']","['Miguel de Cervantes Saavedra', 'Miguel de Cervantes Cortinas', 'Miguel de Cervantes y Cortinas', 'Miguel de Cervantes y Saavedra', 'Miguel de Cerbantes', 'Cervantes', 'Miguel de Cerbantes Saavedra', 'Miguel de Cervantes-Saavedra']",literary character,present in work,literary work,author,human,42.0,3790.0,1041.0,the work that features {},the author of {},the author of the work that features Cide Hamete Benengeli is,True,True,False,False,False
551,57558,Q5563337,P1441,Q480,P50,Q5682,Ginés de Pasamonte,Don Quixote,Miguel de Cervantes,"['Gines de Pasamonte', 'Gines de Paſſamonte']","['Cervantes Saavedra, Miguel de, 1547-1616.', 'Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote', 'The Ingenious Gentleman Don Quixote of La Mancha']","['Miguel de Cervantes Saavedra', 'Miguel de Cervantes Cortinas', 'Miguel de Cervantes y Cortinas', 'Miguel de Cervantes y Saavedra', 'Miguel de Cerbantes', 'Cervantes', 'Miguel de Cerbantes Saavedra', 'Miguel de Cervantes-Saavedra']",literary character,present in work,literary work,author,human,11.0,3790.0,1041.0,the work that features {},the author of {},the author of the work that features Ginés de Pasamonte is,True,True,False,False,False
543,57588,Q38082,P800,Q92640,P495,Q145,Lewis Carroll,Alice's Adventures in Wonderland,United Kingdom,"['Rev. C. L. Dodgson', 'Charles Dodgson', 'Charles L. Dodgson', 'Charles Lutwidge Dodgson', 'Lewis Caroll', 'Lewis Caroll Dodgson', 'Lewis Carroll (Charles Lutwidge Dodgson)', 'Lewis Carroll Dodgson', 'C. L. Dodgson']","['Alice in Wonderland', 'Alice in wonderland', ""Alice's adventures in wonderland""]","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",human,notable work,literary work,country of origin,country,4070.0,2947.0,22709.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Lewis Carroll is,True,True,False,False,False
520,57636,Q11112640,P1441,Q8269,P50,Q81731,Kiritsubo Emperor,The Tale of Genji,Murasaki Shikibu,"['Emperor Kiritsubo', 'Kiritsubo no Mikado']","['El relato de Genji', 'Genji Monogatari', 'Genjimonogatari', 'Genzi Monogatari', 'Princess Aoi', 'Tale of Genji', 'The Tale of Genzi']",['Lady Murasaki'],literary character,present in work,literary work,author,human,0.0,1075.0,443.0,the work that features {},the author of {},the author of the work that features Kiritsubo Emperor is,True,True,False,False,False
525,57637,Q11112643,P1441,Q8269,P50,Q81731,Kiritsubo Consort,The Tale of Genji,Murasaki Shikibu,"['Kiritsubo Kōi', 'Lady Kiritsubo']","['El relato de Genji', 'Genji Monogatari', 'Genjimonogatari', 'Genzi Monogatari', 'Princess Aoi', 'Tale of Genji', 'The Tale of Genzi']",['Lady Murasaki'],literary character,present in work,literary work,author,human,14.0,1075.0,443.0,the work that features {},the author of {},the author of the work that features Kiritsubo Consort is,True,True,False,False,False
