,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
97,50099,Q125663,P27,Q159,P35,Q7747,Boris Akunin,Russia,Vladimir Putin,"['Anna Borisova', 'Anatoly Brusnikin', 'Grigori Shalvovich Chkhartishvili', 'Akunin-Chkhartishvili', 'Akunin-Tchkhartishvili', 'Boris Akounine', 'B. Akunin']","['RF', 'RU', 'Rossiya', 'Russian Federation', 'RUS', 'ru', 'Rossija', 'Federation of Russia', 'Rossijskaja Federatsija', 'Rossiyskaya Federatsiya', 'Российская Федерация', 'Россия']","['President Putin', 'Putin', 'Vladimir Vladimirovich Putin']",human,country of citizenship,country,head of state,human,164.0,25987.0,16846.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Boris Akunin is,True,False,True,False,False
51,50125,Q136280,P27,Q159,P35,Q7747,Ilya Mironov,Russia,Vladimir Putin,['Ilya Yuryevich Mironov'],"['RF', 'RU', 'Rossiya', 'Russian Federation', 'RUS', 'ru', 'Rossija', 'Federation of Russia', 'Rossijskaja Federatsija', 'Rossiyskaya Federatsiya', 'Российская Федерация', 'Россия']","['President Putin', 'Putin', 'Vladimir Vladimirovich Putin']",human,country of citizenship,country,head of state,human,0.0,25987.0,16846.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Ilya Mironov is,True,False,True,False,False
98,50139,Q151040,P27,Q159,P35,Q7747,Patriarch Alexius II,Russia,Vladimir Putin,"['Alexius II', 'Aleksi II', 'Aleksij II', 'Alexei II', 'Alexey II', 'Alexis II', 'Alexiy II', 'Alexy II', 'Alexy II of Moscow']","['RF', 'RU', 'Rossiya', 'Russian Federation', 'RUS', 'ru', 'Rossija', 'Federation of Russia', 'Rossijskaja Federatsija', 'Rossiyskaya Federatsiya', 'Российская Федерация', 'Россия']","['President Putin', 'Putin', 'Vladimir Vladimirovich Putin']",human,country of citizenship,country,head of state,human,81.0,25987.0,16846.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Patriarch Alexius II is,True,False,True,False,False
112,50216,Q203011,P27,Q155,P35,Q37181,Zilda Arns,Brazil,Luiz Inácio Lula da Silva,['Zilda Arns Neumann'],"['br', 'BR', '🇧🇷', 'BRA', 'Brasil', 'Federative Republic of Brazil']","['Luiz Inácio', 'Lula da Silva']",human,country of citizenship,country,head of state,human,14.0,11612.0,2362.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Zilda Arns is,True,False,True,False,False
64,50336,Q24039,P27,Q145,P36,Q84,Digby Jones,United Kingdom,London,"['Baron Jones of Birmingham', 'Digby', 'Digby Jones, Baron Jones of Birmingham', 'Digby Marritt Jones', 'Lord Digby Jones', 'Lord Jones']","['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",human,country of citizenship,country,capital,city,41.0,22709.0,11091.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Digby Jones is,True,True,True,False,False
45,50420,Q922042,P27,Q928,P36,Q1461,Elenito Galido,Philippines,Manila,['Elenito delos Reyes Galido'],"['PH', 'RP', 'The Philippines', 'PHL', 'Republic of the Philippines', 'Philippine Islands', 'PHI', 'ph', '🇵🇭']","['Queen City of the Pacific and others', 'Pearl of the Orient', 'City of Manila']",human,country of citizenship,country,capital,city,2.0,15019.0,3084.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Elenito Galido is,True,True,True,False,False
86,50716,Q80892,P27,Q29,P35,Q191045,Isco Román Alarcón,Spain,Felipe VI of Spain,"['Francisco Alarcón', 'Isco', 'Francisco Román Alarcón']","['ESP', 'ES', 'Kingdom of Spain']","['Felipe Juan Pablo Alfonso de Todos los Santos de Borbón y Grecia', 'H.M. King Felipe VI', 'Felipe VI']",human,country of citizenship,country,head of state,human,1332.0,9597.0,3030.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Isco Román Alarcón is,True,False,True,False,False
77,51278,Q194545,P27,Q414,P36,Q1486,Rómulo Antonio Braschi,Argentina,Buenos Aires,['Romulo Antonio Braschi'],"['Republica Argentina', 'Argentine Republic', 'Republic of Argentina']","['CABA', 'Ciudad Autonoma de Buenos Aires', 'Buenos Aires city']",human,country of citizenship,country,capital,city,15.0,8398.0,3196.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Rómulo Antonio Braschi is,True,True,True,False,False
27,51343,Q165086,P27,Q213,P36,Q1085,Marie Dolistová,Czech Republic,Prague,['Marie Dolistova'],"['CZ', 'CZE', 'Czechia', 'CZR']","['City of Prague', 'Hlavní město Praha', 'Praha']",human,country of citizenship,country,capital,city,0.0,9341.0,4034.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Marie Dolistová is,True,True,True,False,False
82,51345,Q165126,P27,Q213,P36,Q1085,Jiří Pernes,Czech Republic,Prague,['Jiri Pernes'],"['CZ', 'CZE', 'Czechia', 'CZR']","['City of Prague', 'Hlavní město Praha', 'Praha']",human,country of citizenship,country,capital,city,0.0,9341.0,4034.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Jiří Pernes is,True,True,True,False,False
67,51360,Q168916,P27,Q213,P36,Q1085,Zdena Hadrbolcová,Czech Republic,Prague,['Zdena Hadrbolcova'],"['CZ', 'CZE', 'Czechia', 'CZR']","['City of Prague', 'Hlavní město Praha', 'Praha']",human,country of citizenship,country,capital,city,1.0,9341.0,4034.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Zdena Hadrbolcová is,True,True,True,False,False
101,51369,Q168993,P27,Q213,P36,Q1085,Zdeněk Jánoš,Czech Republic,Prague,['Zdenek Janos'],"['CZ', 'CZE', 'Czechia', 'CZR']","['City of Prague', 'Hlavní město Praha', 'Praha']",human,country of citizenship,country,capital,city,0.0,9341.0,4034.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Zdeněk Jánoš is,True,True,True,False,False
78,51589,Q580063,P27,Q55,P36,Q727,Pieter Pietersz Barbiers II,Netherlands,Amsterdam,"['Pieter, I Barbiers', 'Pieter Barbiers I', 'Pieter Pietersz Barbiers', 'Pieter Pietersz. Barbiers', 'Pietersz. Pieter Barbiers']","['NL', 'Holland', 'Nederland', 'Dutch', 'NED', 'nl', 'the Netherlands', '🇳🇱', 'Netherlands (after 1945)']","['Amsterdam, Netherlands', ""A'dam"", 'Amsterdam, NL', 'Mokum']",human,country of citizenship,country,capital,city,1.0,12503.0,4885.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Pieter Pietersz Barbiers II is,True,True,True,False,False
52,51625,Q656776,P27,Q55,P36,Q727,Jan Adriaensz van Staveren,Netherlands,Amsterdam,"['Staveren', 'j. a. v. staveren', 'J. A. van Staveren', 'j. staveren', 'J. van Staveren', 'Jan Adriaansz. van Staveren', 'Jan Adriaensz. van Staveren', 'Jan Adriaensz. Van Staveren', 'Jan Adriaensz. Van Staverin', 'jan van staveren', 'Jan van Staveren', 'Jean Adrien Van Staveren', 'Jean Van Staveren', 'Johan Adriaensz van Staveren', 'Johan van Staveren', 'Johannes Adriaensz van Staveren', 'V. Staver', 'V. Staveren', 'van Staaveren', 'Van Stavaren', 'Van Staveren', 'Van Staverin', 'Van Stavering', 'Van Stavn', 'van Stavre', 'Van Straver', 'Van-Stavre', 'Van. Staverin']","['NL', 'Holland', 'Nederland', 'Dutch', 'NED', 'nl', 'the Netherlands', '🇳🇱', 'Netherlands (after 1945)']","['Amsterdam, Netherlands', ""A'dam"", 'Amsterdam, NL', 'Mokum']",human,country of citizenship,country,capital,city,0.0,12503.0,4885.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Jan Adriaensz van Staveren is,True,True,True,False,False
59,51652,Q586240,P27,Q739,P36,Q2841,Oliverio Rincón,Colombia,Bogotá,"['Oliveiro Rincon', 'Oliverio Rincon']","['COL', 'CO', '🇨🇴', 'Colombiá', 'ISO 3166-1:CO', 'Republic of Colombia', 'Republica de Colombia', 'República de Colombia', 'The Republic of Colombia']","['Bogota', 'Bogota, Colombia', 'Bogotá, D.C.', 'Santa Fe de Bogotá', 'Santafé de Bogotá']",human,country of citizenship,country,capital,city,1.0,7381.0,1922.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Oliverio Rincón is,True,True,True,False,False
37,51704,Q713279,P27,Q739,P36,Q2841,Miguel Ángel Rubiano,Colombia,Bogotá,['Miguel Angel Rubiano'],"['COL', 'CO', '🇨🇴', 'Colombiá', 'ISO 3166-1:CO', 'Republic of Colombia', 'Republica de Colombia', 'República de Colombia', 'The Republic of Colombia']","['Bogota', 'Bogota, Colombia', 'Bogotá, D.C.', 'Santa Fe de Bogotá', 'Santafé de Bogotá']",human,country of citizenship,country,capital,city,2.0,7381.0,1922.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Miguel Ángel Rubiano is,True,True,True,False,False
30,51742,Q708551,P27,Q423,P36,Q18808,Pak Kil-yon,North Korea,Pyongyang,"['Doctor Chuckles', 'Dr Chuckles', 'Dr. Chuckles']","['kp', 'PRK', '🇰🇵', ""Democratic People's Republic of Korea"", 'DPR Korea', 'DPRK', 'N. Korea']","['Ryugyong', 'Capital of Revolution', 'Pyeongyang', 'P’yŏng-yang']",human,country of citizenship,country,capital,city,9.0,8810.0,1501.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Pak Kil-yon is,True,True,True,False,False
43,52369,Q591347,P27,Q184,P35,Q2866,Anton Kushnir,Belarus,Alexander Lukashenko,"['Anton Sergeyevich Kushnir', 'Anton Syarhyeyevich Kushnir']","['Bielaruś', 'by', 'BLR', 'White Russia', '🇧🇾', 'White Ruthenia', 'Byelorussia', 'Belorussia', 'Bielorussia', 'Byeloruss', 'Republic of Belarus', ""Respublika Belarus'"", 'Respublika Bielaruś']","['Alexander Grigoryevich Lukashenko', 'Aliaksandr Lukashenka', 'Aliaksandr Ryhoravich Lukashenka']",human,country of citizenship,country,head of state,human,0.0,5836.0,1610.0,the country of citizenship of {},the head of state of {},the head of state of the country of citizenship of Anton Kushnir is,True,False,True,False,False
40,52416,Q437944,P27,Q27,P36,Q1761,Dan O'Herlihy,Republic of Ireland,Dublin,"[""Daniel O'Herlihy""]","['Southern Ireland', 'Ireland', 'Éire', 'IRL', 'Hibernia', 'IE', 'Ireland, Republic of', 'Eire', 'ie', '🇮🇪', 'Ireland (state)']","['Dublin, Ireland', 'City of Dublin', 'Baile Átha Cliath', 'Dublin city']",human,country of citizenship,country,capital,city,434.0,6315.0,3765.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Dan O'Herlihy is,True,True,True,False,False
34,52550,Q864108,P27,Q917,P36,Q9270,Jigme Palden Dorji,Bhutan,Thimphu,['Jigme Dorji'],"['bt', 'BHU', '🇧🇹', 'Kingdom of Bhutan']","['Thimpu', 'ཐིམ་ཕུ་']",human,country of citizenship,country,capital,city,26.0,6790.0,628.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Jigme Palden Dorji is,True,True,True,False,False
55,52658,Q29081,P27,Q921,P36,Q9279,Sultan Ahmad of Brunei,Brunei,Bandar Seri Begawan,"['Ahmad of Brunei', 'Awang Pateh Berbai', 'Pateh Berbai']","['BRU', 'BRN', 'bn', '🇧🇳', 'Brunei Darussalam', 'Nation of Brunei, the Abode of Peace', 'Negara Brunei Darussalam']","['Bandar', 'Bandar Brunei', 'Brunei Town', 'BSB', 'Seri Begawan']",human,country of citizenship,country,capital,city,13.0,4596.0,454.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Sultan Ahmad of Brunei is,True,True,True,False,False
91,52935,Q1336777,P27,Q1042,P36,Q3940,Steve Malcouzane,Seychelles,Victoria,"['Steve Hansley Malcouzane', 'Steve Hansley Malcouzanne', 'Steve Malcouzanne']","['sc', 'SEY', 'Republic of Seychelles', '🇸🇨']","['Port Victoria', 'Victoria, Seychelles']",human,country of citizenship,country,capital,city,0.0,5352.0,296.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Steve Malcouzane is,True,True,True,False,False
42,52989,Q357905,P27,Q781,P36,Q36262,Daniel Bailey,Antigua and Barbuda,Saint John's,"['Daniel Bakka Everton Bailey', 'Daniel Everton Bailey']","['ag', 'ANT', '🇦🇬', 'A&B']","['Saint John', ""St. John's"", ""St John's""]",human,country of citizenship,country,capital,city,28.0,2265.0,208.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Daniel Bailey is,True,True,True,False,False
100,53237,Q920,P27,Q29999,P38,Q4916,J. Bernlef,Kingdom of the Netherlands,Euro,"['Cas den Haan', 'Hendrik Jan Marsman', 'J. Grauw', 'Ronnie Appelman', 'S. den Haan']","['NL', 'Netherlands', 'the Netherlands', '🇳🇱']","['euros', 'EUR', '💶', '€']",human,country of citizenship,country,currency,currency,5.0,2057.0,4747.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of J. Bernlef is,True,True,True,False,False
5,53527,Q1434852,P740,Q10305,P36,Q31926034,Héroes del Silencio,Zaragoza,Zaragoza City,['Heroes del Silencio'],"['Zaragoza Municipality', 'Saragossa']","['Zaragoza', 'City of Zaragoza', 'Saragossa', 'Çaragoça', 'Saragossa city']",musical group,location of formation,city,capital,city,129.0,885.0,0.0,the location of formation of {},the capital of {},the capital of the location of formation of Héroes del Silencio is,True,False,True,False,False
6,53596,Q6526282,P27,Q14773,P38,Q31015,Angela Leong,Macau,Hong Kong dollar,"['Angela Leong On Kei', 'Angela Leong On-kei']","['Macao', 'MO', 'Aomen', 'Macao SAR', 'Macao SAR, China', 'Macao Special Administrative Region', ""Macao Special Administrative Region of the People's Republic of China"", 'Macau SAR', 'Macau SAR, China', 'Macau Special Administrative Region', ""Macau Special Administrative Region of the People's Republic of China"", '🇲🇴', 'Macao S.A.R.']","['$', 'dollar', 'dollars', 'HKD', 'HK$']",human,country of citizenship,city,currency,currency,21.0,5420.0,605.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Angela Leong is,True,False,True,False,False
10,53598,Q6526282,P27,Q14773,P85,Q156136,Angela Leong,Macau,March of the Volunteers,"['Angela Leong On Kei', 'Angela Leong On-kei']","['Macao', 'MO', 'Aomen', 'Macao SAR', 'Macao SAR, China', 'Macao Special Administrative Region', ""Macao Special Administrative Region of the People's Republic of China"", 'Macau SAR', 'Macau SAR, China', 'Macau Special Administrative Region', ""Macau Special Administrative Region of the People's Republic of China"", '🇲🇴', 'Macao S.A.R.']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",human,country of citizenship,city,anthem,musical work/composition,21.0,5420.0,331.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of Angela Leong is,True,False,True,False,False
8,53658,Q902046,P159,Q240,P36,Q239,UCB,Brussels-Capital Region,City of Brussels,"['Union chimique belge', 'UCB Pharma', 'UCB S.A.', 'Union Chimique Belge']","['04000', '20e', 'BE-BRU', 'BHG', 'Brussel', 'Brussel-Hoofdstad', 'Brussels Gewest', 'Brussels Region', 'Bruxelles', 'Bruxelles-Capitale', 'BXL', 'Brussels-Capital', 'Région bruxelloise', 'Région Bruxelloise', 'Region of Brussels-Capital']","['Bru', 'Brussels, Belgium', 'Brussels', 'Ville de Bruxelles', 'Brussel', 'Bruxelles', 'BXL', '02', 'Brussels (municipality)', 'Brussels City', 'Stad Brussel']",public company,headquarters location,city,capital,city,127.0,2388.0,1229.0,the headquarters location of {},the capital of {},the capital of the headquarters location of UCB is,True,True,True,False,False
374,53917,Q696034,P800,Q1853373,P175,Q71452,Jean-Paul-Égide Martini,Plaisir d'amour,Mireille Mathieu,"['Jean-Paul-Egide Martini', 'Johann Paul Aegidius Martin', 'Johann Paul Aegidius Schwarzendorf', 'Martini Il Tedesco']",['Plaisir d’amour'],"['Mimi', ""La Demoiselle d'Avignon"", ""Le Piaf d'Avignon""]",human,notable work,musical work/composition,performer,human,19.0,137.0,325.0,the most notable work of {},the performer of {},the performer of the most notable work of Jean-Paul-Égide Martini is,True,False,True,False,False
